,user_id,business_id,text,date,compliment_count
9343,wKLYI27-HlYoI_KpyaLJjw,bN7KQSVbEmRVJnQEkl3vkw,"And know am the Duke, of wings... I will take my rightful 
Spot.",2013-10-15 00:28:02,0
9381,OINYv6r1OMFK9wbDpno9AQ,piLUryfru20TQEafOj4QRA,If you sign up for a foundation class might want to make them aware you register so there prepared to teach the class.,2013-07-18 22:43:14,0
9409,xfkwKJdPZ2Sp6OgoHEB-AQ,JUlsvVAvZvGHWFfkKm0nlg,Veggie wings!!',2011-08-13 02:10:02,0
9462,3pQalTKpgnQ_EalVcyCSMQ,boLOUdV5T1O5a1cWaClfDA,Doesn't Accept AmEx,2014-04-04 01:38:51,0
9477,pzikC7tVCIcGSX9XkyKmDw,4gn3wNWbNK8vPfoCN_BKAA,Quality is definitely declining at this joint!,2013-09-16 23:00:09,0
9509,iiu3bqTQyXy2Eu-jzO0T2Q,JUlsvVAvZvGHWFfkKm0nlg,Forgot what day it was because of the holiday so we missed the breakfast specials but the wings turned out to be an awesome second bet.,2010-05-31 17:29:56,0
9686,hkWF1qtvcrg-ha4BCdNX1Q,QWqKTWQ2OiDgo3dzNkpung,This place is legit on the soft tofu. My husband gets the galbi. Delicious.,2016-05-21 06:45:36,0
9982,lqKdWZ8UbNXQYSdbEP-m7A,HsibLfc2XD7Gh7Hbd1WfJQ,Apparently Sundays are busy days ): womp,2014-03-23 22:06:52,0
10006,RMrWegRjr3gn_g7fOLxHRA,JUlsvVAvZvGHWFfkKm0nlg,get the veggie buffalo wings with the wing sauce on the side so the wings don't get mushy. delicious!,2010-06-17 19:10:46,0
10176,8TRA3xDJco8Pg0g3U1FxoQ,dIpTuL2T1L98GQGU17IeSw,Heloooo Cigar City Maduro Brown Ale..........tampa beer pretty tasty,2011-05-19 23:42:57,0
10305,YWqgaqWNWLQXPzGR5c5j1w,JUlsvVAvZvGHWFfkKm0nlg,Outside seating is great when the weather is nice.  Dogs allowed.,2011-02-25 02:08:13,0
10315,kwS4Orph3IzrOPoxs080dw,CZ2KPQtt0ah0up00YK0Ypg,Shopping center is hard to see. We passed it twice. So worth it!,2011-08-04 23:30:52,0
10330,zBK4V9bLPPGSRe-kbtlc4w,NIQWO-Q_F598XlAvZnFVCA,Open early at 10 am for Football season!,2015-09-13 18:50:15,0
10334,eqI5C_dFwwcrUgB6q6Z6xQ,kLG2-BOk3YHDXS8PCxekZA,Bad day door guy???,2013-06-04 09:08:18,0
10342,2DJS5aDboS3JP116ox_5aw,NQ01WqVX0tojNHKn-0sFww,Best place for rugby.,2014-03-15 17:47:27,0
10391,c87zSGqkAh_HhGM7nR13vg,4gn3wNWbNK8vPfoCN_BKAA,Wife ordered online menu wasn't done. They did not even appologize. This was just 30 min ago. Chipotle here I come.,2012-04-17 21:26:26,0
10398,NB_WSADikDslVK-u40XShw,4vLJd8N3wy_Q_wu_DZuRag,Best bagels EVER!!!,2012-10-13 14:01:40,1
10409,8M4_nA8e9VacrirvCwrl8Q,OrE8LhQpKVXTA6gJyu5G9Q,Spring rolls use iceberg lettuce -- yuck,2011-07-14 22:29:15,0
10439,AshBB8EMCttPOObB3ez6SQ,-fMwcA1pFUUv3RCsehpnwQ,Did you try one of their signature cocktails? Hope you didn't miss out!,2015-02-08 06:21:55,0
10510,7SgM5DrVSfkaqCpyeKjT0g,JUlsvVAvZvGHWFfkKm0nlg,If you don't mind the calories the chicken and biscuits are the way to go!,2014-06-29 19:23:30,0
10599,Tcjhv3NnsT4QrxWTMLulbg,hYonVJe6xzVBHHT2FLo4zg,The pizza and motz cheese sticks are the bomb.  Good beer selection as well.,2015-08-30 21:46:34,0
10655,eDNNJAK3SKKrFoMyyEmJmA,hYonVJe6xzVBHHT2FLo4zg,Pizza tastes like frozen pizza. I've actually had frozen pizza that's better.,2016-08-04 23:59:47,0
10674,3EWotVSF_JaK-SBEnwuBSQ,lNsnmur2Df2oK9ywyY0H3g,With my daughter always a wonderful night. Great food,2012-08-03 01:19:18,0
10713,PTyfmCzxo47RdfOjJVXFmQ,QWqKTWQ2OiDgo3dzNkpung,The spicier the better :),2013-05-21 19:32:14,0
10728,Z_vjP0DVaHl8rAFd7vweFw,QWqKTWQ2OiDgo3dzNkpung,Awesome tofu soup. One of the best I've ever eaten.,2015-02-15 18:59:13,0
10774,Zd8obfhbaGin0jhVdDPctw,JUlsvVAvZvGHWFfkKm0nlg,Brunch was delicious. So we're the drinks.,2017-09-13 15:26:50,0
10794,MB7oPXarFHoEmk2gG0Zonw,eaVcAlPmz-3C2ICy4zqbfw,1 hr and 20 minute wait!  For a haircut.  Unbelievable,2014-03-18 21:15:33,0
10857,UlWDGR0QrBbdFsVY6ugocw,UM6XgOtTX4DWWcGDTWtjEg,The Veggie Pelmeni from the Russian section of the menu is to die for.,2012-07-13 16:54:28,0
10864,O1_mLC0sVAS2RqsfPZTiXg,ygS0u9G_VUeV0nF-iVDRQg,Great food.,2012-08-21 20:35:32,0
11114,sbGOJkNcJb4NnEzjq46c6Q,KkpAwKzn5olmxH2K2GauNw,If you need Picas go to Upper Darby. You're taking your life in your hands and risking Mike Chitwood putting you on TV but you'll actually get Picas.,2017-09-01 22:02:05,0
11134,2D-tCny5c2mBgPmCBPynig,cN4Y09a7clgjFd1tY-wSZw,Great server. Decent margaritas. Terrible grey taco meat on taco tuesday.,2016-01-20 12:54:28,0
11196,XiEkBO-U69VBYqPYGGg1vA,JUlsvVAvZvGHWFfkKm0nlg,Jared makes the best margaritas evaaaaaaa..,2018-04-02 21:08:12,0
11209,K6Cx8UFBh8geG9hnwm367w,JUlsvVAvZvGHWFfkKm0nlg,1:30a Sunday .. Last call en el barrio.. Cute brunette .. Nice guy btender .. Relaxing with a $5 dos equis which should cost dos pesos.,2010-05-10 05:36:18,0
11219,8gg0mL6yj4vOL3f6mAOEgA,NQ01WqVX0tojNHKn-0sFww,"OMG. Take me back to South Philly, stat.",2012-03-25 03:19:59,0
11328,RVALk-GeKd504Ci-vGSTrw,Tm3QiAVLJAR2fEJK7APPPQ,Zumba time. Back on my gym grind.,2012-08-08 21:44:28,0
11337,TFvhSVpxUgZWks1cZqpakA,7hpUoYdAVToZXwuPRgoqdA,Such an awesome coffee shop! By far the coolest one I've been to,2017-04-22 16:07:07,0
11345,GZaytYZEP_v45fFmXtNdqA,NQ01WqVX0tojNHKn-0sFww,"Great Irish pub, good beer selection, good food, nice staff",2012-11-27 23:18:44,1
11360,y3nInWaBptG5kPLVQY_MRg,7IdIGemGZodDAA_9mJCigA,Amazing,2016-02-12 21:14:25,0
11408,j7wiNAppjn1HEEqyP8OkqA,GlYN-RJyL_YwxIqsSDo1ag,Blue corn chilaqueles quiche is one of the specials today. Almost out though!,2012-05-06 15:23:05,0
11409,-G7Zkl1wIWBBmD0KRy_sCw,Qfd6yFI9o_N6ZaDvg8yB3A,Sonny boy's hairs cut.,2013-09-11 20:29:03,0
11434,b-yjJUSZjL3LkQQlGCd_tg,dIpTuL2T1L98GQGU17IeSw,Try the pulled pork sandwich...the goodness or the bird and pig. Amazing!,2014-06-21 01:03:20,0
11493,pStp-5Vct_SVDFd2Se7gng,S2Ho8yLxhKAa26pBAm6rxA,Awesome breakfast. Convenient location near the Marriott.,2016-04-25 15:22:26,0
11520,0yDJnbmZOR-3OkpG1rTmDQ,Kueu5GW-Qd38_5cAK5M8dQ,Finally fix the problem.,2013-12-11 07:45:55,0
11583,KLDEOUzE3OfF6RzZxotUIw,0hCrds3sgFAYzsZolg3jcg,Love they are open until 10!,2011-11-23 02:03:16,0
11719,V2VSU990q4sFcWnpp38Rwg,JUlsvVAvZvGHWFfkKm0nlg,Dark & stormies are half price... come on Ilene,2011-08-28 00:10:01,0
11725,t9Qrz3zLtOnlmEeKfDCtFA,6Z89Ixagyc0mrVnyZHiIVw,Blue Cheese mussels are amazing!,2012-07-29 01:11:38,0
11726,eqI5C_dFwwcrUgB6q6Z6xQ,kLG2-BOk3YHDXS8PCxekZA,Bartenders. Cool. Weak ass security guy. Total shrimp boner.,2013-06-04 08:59:46,0
11828,TBI2N3oqQFO02zP1CbhJOA,7A-q7-bajt0NxMy36dUfIw,I love your coffee but don't have 15 mins to wait for it.,2016-04-30 13:25:12,0
11834,Qk3GhBM63PnVgVpJcnbcWQ,GlYN-RJyL_YwxIqsSDo1ag,"Breakfast bowls are amazing! Or, stick an egg on a burger with some chipotle mayo! Mmmmm...",2014-01-25 18:08:00,0
11837,XiEkBO-U69VBYqPYGGg1vA,7hpUoYdAVToZXwuPRgoqdA,Very homie and mellow place to get lost in a book or do some work.,2014-01-23 18:13:12,0
11895,eBEB3y45tk1YTkhqJMO0yA,peL7F35gY6nXuXDD-08LAA,"Great pad Thai, hibachi shrimp, egg rolls - check them out!",2016-09-02 23:31:47,0
12057,0u1hUugGxvzM_gEg8NT8Tg,N3m24XDVz7YSI8f39LELTQ,Travs is the best...been coming here for over 10 years... $12 cash only.,2015-06-05 22:53:51,0
12069,GJaPXrgiro1RDzrIiANRwA,y9yUyB9qldKaibuhJkC39w,Always great for a wholesome impromptu meal starter : ),2012-01-25 22:18:05,0
12072,njcXFGqIuSp-_joP42MhxA,hk4987MH7je8PtGs-acesw,kickball practice..we talkin' PRACTICE...,2012-03-18 20:58:31,0
12123,DQLIeWYj1YVQbxGDzw9Scw,FlWCsBiNoI4XTwZD8f_q0Q,Here to support Dine Out for the Cure!!!,2012-06-21 23:02:44,0
12134,XwaM3J0igbwbFy8zpGB15w,GyC36Pn0Q1-qHnqXys6yFg,Can't go wrong with this country store for breakfast,2014-01-08 13:12:58,0
12153,pMltyeuU4SjT6Y8YVy7HBA,dIpTuL2T1L98GQGU17IeSw,Anything goes here and you won't get shot because of it.,2012-05-29 00:38:00,0
12230,_TRh9wlMFZUb1NhHpXEy_w,g__reLE-nkT2HrRDE0R55A,1 cook and 1 server. Took forever but food is delicious.,2010-12-14 18:03:49,0
12250,vU9_lZqJQIR8btUYw7fqxA,TKvLYL2T_RmCjDZmEtkfVA,Very expensive,2017-01-14 17:58:53,0
12287,xczR6wkhZoQdWX-n3wtRlw,4iTsgayXGV8zYppognuQXg,"Preorder, online or call in... They are MTO so it takes a while!",2012-08-16 23:57:10,0
12298,LnFIWZM_l__4t8Qxj3pnOg,K8b2MQ5Az59-nzvqUfjJEQ,Get the bloody beet steak!!! It will blow your head off!!!,2014-01-06 19:45:15,0
12321,M36aMuK9Pnmgb5g6KsJChQ,fNfnyVFfn7B9zuU7cYyk3Q,Richard iii sold out :/,2011-01-30 21:43:36,0
12379,X1Vu977CKiiV6ZIoIUGtNA,JUlsvVAvZvGHWFfkKm0nlg,Drink margaritas,2014-04-05 01:09:56,0
12427,UtpU2qK1p1rmAZpwrQK3ng,GlYN-RJyL_YwxIqsSDo1ag,Mmmm homemade chorizo and hatch green chiles,2011-08-07 17:06:39,0
12462,SIMO-3LqLKLJs-_zxCv3CQ,QWqKTWQ2OiDgo3dzNkpung,Mmmmm best soup ever,2012-01-21 16:47:24,0
12468,KpoPHaTdnKpE8IH7nSJRRw,_f654bkrYdNs1wB_fQVS5w,Delicious lunch!  The big ass club is the best club sandwich around.,2012-04-23 17:10:00,0
12564,uPr3t2M-OykA8M_oro7j1A,lNsnmur2Df2oK9ywyY0H3g,Awesome service!!! Check in for a delicious small app (ceviche or nachos),2015-06-27 21:53:02,0
12645,9khSxnr1gkUwAxAKSjWZzQ,o2i4AvqF6Q9lWK-wksxzuw,Good seafood options! I love this place! Appetizers are good! seafood bowl is my favorite!,2017-08-29 13:41:01,0
12667,nqHmFx837BIlsYNX5LsR4w,QkyEr9j7il9lJqseTbPe5w,"Great service, great menu, great food.  No need to say more.",2015-10-27 02:34:06,0
12685,3ooUUYdui0xhJLJCkINaPw,S2Ho8yLxhKAa26pBAm6rxA,"Sit at the oyster bar with Mo, Sean, Peter, Domino or Ryan. All great shuckers!",2016-01-15 19:20:04,0
12728,-B-QEUESGWHPE_889WJaeg,NIQWO-Q_F598XlAvZnFVCA,"Great beers on tap and the best burgers in SB. Eureka! In the Paseo Nuevo mall between Nordstrom and Macy's. 
I've not eaten and needed some Osso Buco bites on HH",2012-10-12 22:51:41,0
12872,wKLYI27-HlYoI_KpyaLJjw,GMjmrbksSxabPHYmhjsOEw,"My girls are the love of my life, just saying I hope at when they get married there husband know that my baby's can shoot straight",2013-09-22 19:37:20,0
12999,5OFVq6LA4g33FbzQtutl_w,c6GTImF01z981_BNJIye2g,Hell Night is an awesome event!,2010-10-30 00:35:01,0
13013,FO2lrn3Ii2GRkbUh0vjxlQ,S2Ho8yLxhKAa26pBAm6rxA,Great food & great service but the best part is no waiting! Try the Bloody Mary's!,2016-06-25 23:29:03,0
13014,E_EB5khTIBNCnWueA3Ex-A,D7Os2-9ApTGmNyzidqfwGA,"$25 to use gyms, pool, sauna, steam room, showers and relaxation lounge!! Great deal",2012-07-20 22:01:08,0
13045,DTvYk_Gx9mJgB9fn555ppg,vrQCClTDrPSbIHO-ub8qFg,Great chicken and the sauces are amazing!!,2017-06-13 21:40:39,0
13141,O1_mLC0sVAS2RqsfPZTiXg,6GbuHdYPuN3jcSBmFplpXA,"Great lunch specials. About 15 to choose fro under $8. You get entree, rice, two won ton, fried chicken wing, spring roll, soup.",2011-07-13 21:07:59,0
13142,PRaO6fTMIphiYdfL-djVyw,r43DrfYAbAgifsYyNkljZw,Prepared to be surprised.,2011-10-19 22:45:21,0
13148,s6QghJT6IHNxV5MX8a66tw,Nrb3X7A1VBYo8UXiV-vRzA,Buy tickets via website to avoid waiting in line at the sidewalk ticket booth.,2012-01-09 02:51:55,0
13230,Xlb-Hxrvkfyadnkmk5hrgw,c6GTImF01z981_BNJIye2g,You can buy a used Big Green Egg at Egg Fest! Tell JJ that MJ sent you!,2011-03-22 21:41:48,0
13265,3L38ANdK969R4QpRVoJqtw,J7Oo9rhwX7O3ak54pu_Mhg,"Why does a $4.99 meal cost $7.46? Captain D's math!  Come on. You aren't Red Lobster, nor should you try. Another Shoney's failure, eating the scraps of other businesses rather than being the best, as they were in the past. Sad to say it.",2012-08-29 17:52:34,0
13287,Le9KD2nTc1VR8vGykR6qLg,A0F-h3xJm_6gHDKcDQwSrQ,OMG the Sweet Potato With Pecan Praline gelato though. A MUST try if you're here in the autumn!,2012-10-22 18:56:15,0
13359,oTSqD_IeQsbiOyXpdItPBw,-Tnsc_b8dsWuAq1wQugKZA,"Excellent service, music and chicken nachos!  Will be back soon!!!!",2017-11-03 14:40:00,0
13401,X1nvKXUJ5Lp3W9Oe-_JrMQ,ppFCk9aQkM338Rgwpl2F5A,Get the shorti of the month!!,2011-10-02 22:57:29,0
13430,ZLq1NwlXa7jjXwK0XHDhMw,S2Ho8yLxhKAa26pBAm6rxA,"The Bacon garlic Ousters were amazing, careful they come out HOT!",2016-05-22 13:24:36,0
13458,Ig2ttf1xX2Ihlm0nsykaTw,dIpTuL2T1L98GQGU17IeSw,"Between the art and food and people, it's a win-win! Love.",2015-06-05 21:03:19,0
13536,NIajGFATVU4tYiIej3Rq-Q,66RyA40aGak04yq3Be6RNg,Best shoe store bathroom I have ever seen.,2011-02-22 21:35:12,1
13578,FQKIiVCUOXwHjpFWp-ALPg,A0F-h3xJm_6gHDKcDQwSrQ,You can order a Pint size to go and they will pack it with ice so you can eat at home.,2016-08-17 04:21:26,0
13583,Wk_xohYcysEWnkhOp3sBSA,rjMwWt_R9SYuMcTWe0M6PQ,Last day 8 days until closing!! No coupons accepted.,2017-03-19 17:16:28,0
13598,dmIiVMjltf3abzGuSx369A,5eldbLrF_oodWvu1VuEP8w,Try the coco Chanel drink for something light and airy (it's made with champagne) or the Fitzgerald for a stronger drink with a kick!,2015-01-24 23:23:01,0
13603,VI51-sio82ukYs9WfwfR1Q,APW4-ESYGTIn17mY189Osg,"I'm getting the trio and Nicole allowed me to sample the tuna salad before I picked that! Yum! Super friendly service. Love that! I'm getting a turkey slider, kick'n crab chowder which is DELISH and a lil Caesar side salad to go please. I've never been here but will return. Yum! Healthy selection, SCORE!",2013-05-18 16:43:32,0
13713,yPZj7Gc-nkqmNVwIRIs9Eg,1lC4dy6jlB2tBdBWbocO7Q,Poor place no fresh hot food early,2016-06-06 19:56:11,0
13731,K6Cx8UFBh8geG9hnwm367w,NQ01WqVX0tojNHKn-0sFww,Really nice bathroom stalls.. Vegas style.. Nice toilet paper too.. I love stopping by when I have to drop the kids off by the pool.,2013-08-29 01:09:57,0
14064,Wmux4GgQkNBGz4mb0BBT3w,JZVK_yoV48O_2gDykG_1Ow,Crabs and beer,2014-07-17 21:33:12,0
14084,8wYt2OfdHwpe2eaP2Z3Qsw,2vsHDnVOwO54rKCt1An3pA,Dinner and movie w my bride,2014-01-04 02:17:12,0
14093,AzBxXz7vhGaCCcikjz7qeA,QkyEr9j7il9lJqseTbPe5w,"I love this place, the crew, the food, the Happy Hour. Great catering. I'd love a piano bar in here! Perfect.",2018-01-23 23:04:48,0
14115,P-Fv4Mm56a2wTEsA34JMew,nIxepiPUk5FUfL4u9EFfew,"Try a beer you have never heard of, it should not be that hard!",2011-04-11 23:51:55,0
14195,QllbZQT_3Y9m8OeWM4jc5A,JUlsvVAvZvGHWFfkKm0nlg,Best chicken nachos ever!!!,2012-01-28 19:12:25,0
14316,WqOfzBSmJGRcD7rMdJaLUA,dIpTuL2T1L98GQGU17IeSw,Delicious healthy food! Awesome prices and fun urban environment.,2013-08-24 18:21:44,0
14430,afA34LWLBuhu2jIUald1tA,kLG2-BOk3YHDXS8PCxekZA,Thank sweet baby Jesus for Goldrush brunch. It is O-MAZING.,2012-08-04 17:34:20,0
14452,7DqW5bDhyVzj_5TyYDWC8g,Mt1FB8hM4XTi3Tk4i0q5gQ,Good for delivery.,2015-09-20 17:21:40,0
14544,ievjZjL1CmdY6aZOovTKxQ,NIQWO-Q_F598XlAvZnFVCA,Love the jalapeño egg burger and pan-seared salmon. Awesome beer selection.,2014-03-19 20:13:34,0
14608,wKLYI27-HlYoI_KpyaLJjw,0kE6ONRsxXF44QLvEUyr2A,See it's not all about the wings... My yelper's.,2013-12-15 18:27:54,0
14726,ZfXKa2kEEXYxLVdIh9sMIA,Aphp-EdFass877c-sWp5eg,Have to have beignets,2012-04-17 13:52:14,0
14778,JITevzyEgskIJc6sgOyEgw,6Ua4Pu_2bXuxpaxDyUA_BQ,"Grand opening. Great space, homey & friendly!",2010-12-03 00:54:33,0
14838,kZOHcAsSBIAoXn7cYbvveA,QWqKTWQ2OiDgo3dzNkpung,Definitely recommend this place! Soft tofu soup is beyond compare!,2015-06-18 01:48:18,0
14918,RAa50KyI6qavYXW1hEe50g,6Z89Ixagyc0mrVnyZHiIVw,"Burger Monday , hands down the best grilled burger for 4 $",2013-04-08 21:40:44,0
14959,FlxdOqn4GZ47IGFDmLu49w,lNsnmur2Df2oK9ywyY0H3g,Pico de gallo is very good and they have the best quesadilla ever,2012-01-06 20:14:32,0
15048,xjLTK4saQ2Qe_6f9IxhVWg,cB5NEUkJOSIrjZR-agSltA,Trivia at 7 on Thursdays!,2013-02-25 00:11:40,0
15059,Wme_XX7CkO7hv8H2SPMWlw,4RMHlggaIdNibPUJPVEd6w,Beer Garden today and tomorrow',2013-06-06 21:01:57,0
15102,110pflSC-iEVhRjPZKxhBw,iBRXLFWD7PeSYDbKsd_JTw,Best Thai food in Brandon!,2014-04-18 22:58:54,0
15160,olIE9j5IefCu-stQoSUlDw,lNsnmur2Df2oK9ywyY0H3g,Ceviche is outstanding and it's a well family business,2012-04-10 01:52:06,0
15277,y3nInWaBptG5kPLVQY_MRg,7IdIGemGZodDAA_9mJCigA,"Ok now look 
Food porn",2016-05-11 21:18:16,0
15434,z-mZBtyZx0XoQgY3KTZhHg,hyq0W0_Sc5PNyXBdxVki5g,"I didn't expect the Lemon Chicken Orzo soup to be green!!  It was very good, anyway.",2011-07-17 17:23:16,0
15469,Lzyqp-r9-MGlYVSHWBLVqg,_E0WPHfJEYmwOUCAj-Jq1A,Pancho Willies & margaritas are the best!,2011-09-26 02:24:42,0
15485,xc1opNkFCnAjsPXs7jqtfg,K8b2MQ5Az59-nzvqUfjJEQ,"The indoor lot on 11th is often full, so park in the open-air 24 hr lot next to Vetri, only 5 min walk.",2012-07-26 00:23:52,0
15491,p5cWCrDISgcRzBynWtpL-w,7hpUoYdAVToZXwuPRgoqdA,So much space and open late!,2014-09-29 04:52:07,0
15532,Bmvp28F7NqAZr2hojJ4L1Q,hLub5qdoU9w76O-k5pFiRg,They closed. I liked the food there.,2015-01-26 03:59:22,0
15670,v9JOSvfS7VcIB5a2qUj8OQ,7hpUoYdAVToZXwuPRgoqdA,Credit card minimum is $10 AND no ATM on location.,2015-01-21 07:39:52,0
15709,640-XJULtQ_P073RMClgPg,_KSRzh-ZxwKB3YcRlZQsGA,Original ice cream shop:),2011-07-25 00:51:10,0
15870,kypamh1hlYALpqlrNqLKgg,CiTFOr7-yHPXUeB6zRra0Q,Beware of the very mean lady that works there:(((((!!!!,2016-02-01 01:10:59,0
15898,yyazz4erdnwgHy4TBw7Uyw,cN4Y09a7clgjFd1tY-wSZw,I rather make my own mexican food.,2014-07-16 04:01:49,0
15924,MLGchPI-_m0eNiLTGD7F3Q,A0F-h3xJm_6gHDKcDQwSrQ,Ben is a hottie!,2012-04-16 01:19:06,0
15925,wLFuvZ59HGUJZ3QBgqlmAg,r43DrfYAbAgifsYyNkljZw,I'm the Duke baby. What's NOT to like about this place?,2012-12-07 00:59:25,0
15934,t0t4XNPtitNdgJv9UbfJgQ,6Ua4Pu_2bXuxpaxDyUA_BQ,Better drinks than play,2013-03-09 02:58:52,0
15968,_6H-yA3ZVztpeLtqqmwk_g,FHnYL-Auw0Q-epPYZZutnA,James is the man and res is the spot to get ur drank on,2014-07-15 01:17:45,0
16013,OIkYESZj_AbgEgAgp_3LVQ,S2Ho8yLxhKAa26pBAm6rxA,Raw oysters were monsters and the jambalaya was the best I've ever had!,2017-07-08 19:45:47,0
16050,0IEoHfJ9yG0s3ex-fRIzvw,NIQWO-Q_F598XlAvZnFVCA,Nacho average nachos!!,2015-03-27 22:27:24,0
16104,T6TInNEhz-qm5tT_ZjQEoA,7hpUoYdAVToZXwuPRgoqdA,"Very nice place to work on your laptop. 

Coffee was very good too.",2015-02-24 22:09:52,0
16157,jpx_StWgnkrTwC_eIVAaPQ,GyC36Pn0Q1-qHnqXys6yFg,Open til 10!,2012-07-06 00:53:09,0
16165,0LLg0OW7ssvmMIR3efquqw,A0F-h3xJm_6gHDKcDQwSrQ,"Yummy yummy. Cute place, unique flavors, friendly service.",2016-02-13 21:59:56,0
16174,t0t4XNPtitNdgJv9UbfJgQ,6Ua4Pu_2bXuxpaxDyUA_BQ,Happy Hour!,2013-02-16 00:45:40,0
16321,WCCjEha6aTI1CNNInaoqyA,0yElmJZHbfRJt4gmdot8Og,Awful breakfast buffet,2016-10-02 15:30:43,0
16457,0u1hUugGxvzM_gEg8NT8Tg,N3m24XDVz7YSI8f39LELTQ,Updated pricing: Men $14 Boys $12,2015-11-02 14:46:00,0
16527,--KsuCSkGGvDKTbdK9NvIg,nIxepiPUk5FUfL4u9EFfew,Yay for the Glorious Sour Beer Breakfast!!!,2013-03-10 16:12:06,0
16575,dqucQwA-CHWhUczwqIxKKg,LVteL0Rnh2E_yOFCLJUPhg,Parking is tight.,2015-11-11 18:37:53,0
16579,0oWnBfUjAv7ZmTWaW8Ufdg,JUlsvVAvZvGHWFfkKm0nlg,Time to see what everyone keeps talking about!,2012-02-01 01:49:53,0
16583,j-0i3AXUhAowvrhOxp2vlA,dIpTuL2T1L98GQGU17IeSw,Everything's awesome,2014-06-25 22:10:19,0
16595,AjRB7Nvo8YD8-NngLDD3FA,NQ01WqVX0tojNHKn-0sFww,Beer Week!!,2011-06-03 21:23:31,0
16670,2D_f_K3DVHqucxxnBRmaeA,JUlsvVAvZvGHWFfkKm0nlg,This place gets busy on Fridays and Saturdays so call ahead or be ready to wait a half hour to an hour.,2014-06-29 22:12:05,0
16689,kaHmTcEoVS3oQvfJfDe8kg,dIpTuL2T1L98GQGU17IeSw,Peanut butter everything,2011-10-27 16:33:01,0
16700,CV4BMLxPSuC5V92JUfQlsw,5EGhvgDt_E-JPl4EhQkOtg,Time for a meeting.,2012-03-19 17:41:10,0
16717,L5lEipkDNUmRqJxUp_xZgQ,GyC36Pn0Q1-qHnqXys6yFg,Jennifer B. is the best server!,2012-05-21 19:35:07,0
16853,uk_jEIw2o8OWttPbLe6pgg,edO1Rej_-_I4vPSVYIZ5NQ,Pepperoni sticks. Just order 2  orders don't torture yourself for Gods sake!!,2012-03-23 17:30:32,0
16904,bDAMgWyOGVdsxvNRyQsaHw,jOa4LRxpneuMsggF1WtxnQ,thank you Mattress Factory....i had the best night sleep last night,2015-05-28 23:40:20,0
16910,BG9EcvTb1xrsNNwW9_TV-Q,I220i0Sx3jkkO_1EzLo7QA,"So family oriented, its great!",2014-07-04 16:07:21,0
16963,wnrHhjDpQk5uLUK7Iku75A,y9yUyB9qldKaibuhJkC39w,staff is so amazingly friendly and helpful!,2011-06-09 18:06:08,0
17016,7ozKvOP2kSOuWnaxNLqyeg,xIz9cCuddNbDUcItCo5V0g,"Cheap beer, volleyball is going strong, live music. Patio is great.",2014-07-06 22:08:53,0
17046,6Dmnc2qy2FvBov-8lzg-XA,E9-k8aOCS2sSh9RYxvWU_A,One of the best sports bars in the area. Best wings around.,2016-11-29 03:31:33,0
17096,jpB3ABlTDUwqPgBHAuIlVA,Aphp-EdFass877c-sWp5eg,Chicken & biscuits was excellent. Nice comfort food,2014-06-06 01:00:17,0
17203,pwX4eN8cxy6eQDs7xhfN8g,7YmGkwGXlHCJ4hTPYySTHw,Be sure to visit Firestone website for service coupons before your visit.,2013-08-11 18:07:22,0
17206,clSor65-ie2nuNmcr6tUUQ,JUlsvVAvZvGHWFfkKm0nlg,Cactus and sweet potato burrito. The best!,2010-08-14 00:52:52,0
17210,LkcKrcZK3EvN-SOeHWrAIA,aUbwGgYBX-kP4O3JgLCuXQ,Builder's League of South Jersey,2014-03-19 20:00:56,0
17246,eAXF5DfzvPE8rQFL-npZ4g,NIQWO-Q_F598XlAvZnFVCA,Love this place! Bri is bar tending and making the classics! Try an old fashioned with a Catalina bison burger.,2013-09-07 19:37:08,0
17260,oDFZvSg7G-pag_dz5U26Mw,US2-dEVvnOdde7Syi18TTw,Nothing special. But it was fine.,2018-04-03 23:40:42,0
17364,aGI_wfhcJ86DJ-67Lkty8g,kgMEBZG6rjkGeFzPaIM4MQ,they are doing us a favor apparently by serving us.,2010-12-17 04:44:33,1
17383,aceLNvYke51snhb3YipK0Q,NIQWO-Q_F598XlAvZnFVCA,"Awesome place. Great craft beer selection,  like stone, bear Republic and many more",2013-09-14 23:45:34,0
17415,fSoHJYZiEZ7diXrLPWihlA,LVteL0Rnh2E_yOFCLJUPhg,Inside outs are the best.  Cool place too. And they sell beer!,2015-06-10 18:14:14,0
17432,CEGofJ1hIvjAJBAJgMggNw,lNsnmur2Df2oK9ywyY0H3g,Got the carapulcra. Very good.,2012-06-02 19:03:14,0
17513,sxjVKgwUYDjdjwBrGCpQ0Q,NV6zZPb5OGVpyX4JrSzUPg,The burger here is very good and the service was excellent.,2016-01-20 02:20:39,0
17522,7xWrRJ5kfgcQyQ3UL3fImQ,JUlsvVAvZvGHWFfkKm0nlg,1 dollar per person for chips and salsa? Hell yes!,2013-08-17 02:06:00,0
17587,y3nInWaBptG5kPLVQY_MRg,7IdIGemGZodDAA_9mJCigA,"Key lime pie
Fried chicken 
Green Star Ciffee",2016-02-12 21:16:25,0
17656,vncOIhavtaCN5UWq4A1qnA,JUlsvVAvZvGHWFfkKm0nlg,Best wings I've EVER had.,2017-08-06 00:29:24,0
